k,alphaC,alpha,iterations,stepsize,time
45,0.002669143728021351,0.05,9,3,1.447104508
45,0.0023669969889827964,0.05,9,4,1.806910675
45,0.002433300018310547,0.05,9,5,1.06496643
45,0.002572136081769725,0.05,9,6,1.290986653
45,0.002471923828125,0.05,9,7,1.040826658
45,0.0024520163491242005,0.05,9,8,1.678951831
45,0.0022928710378777497,0.05,9,9,1.536841372
45,0.002871967092836398,0.05,9,10,1.315203642
45,0.002620101985271719,0.05,10,1,1.041125916
45,0.0027274770092275925,0.05,10,2,1.712890168
45,0.0024788856871516937,0.05,10,3,1.527063537
45,0.002383029721121482,0.05,10,4,2.003411711
45,0.0022530555725097656,0.05,10,5,1.433115741
45,0.002461978655049714,0.05,10,6,1.448551217
45,0.002162933349609375,0.05,10,7,1.087271298
45,0.0025432087158304114,0.05,10,8,1.510358321
45,0.0027514452454533,0.05,10,9,1.359611471
45,0.002706459998279968,0.05,10,10,1.33532087
45,0.0025631732755677186,0.05,11,1,1.029655596
45,0.0028105401939229556,0.05,11,2,1.344706905
45,0.0027083887495967986,0.05,11,3,2.491275875
45,0.0023952503953882935,0.05,11,4,1.786864357
45,0.002574920654296875,0.05,11,5,1.046962331
45,0.0023703757656128393,0.05,11,6,1.757337958
45,0.00274658203125,0.05,11,7,0.872127988
45,0.0025596273789441127,0.05,11,8,1.484459363
45,0.002871184061741707,0.05,11,9,1.237770271
45,0.0027414231340711073,0.05,11,10,1.296218845
45,0.002428155054375238,0.05,12,1,1.26429238
45,0.0027275770986603604,0.05,12,2,1.466562227
45,0.0022941552474527514,0.05,12,3,2.213071346
45,0.002309263057388246,0.05,12,4,2.043729092
45,0.002574920654296875,0.05,12,5,1.053772532
45,0.002519173762597412,0.05,12,6,1.398459907
45,0.0023071289062500003,0.05,12,7,0.983400246
45,0.0024520163491242005,0.05,12,8,1.913342839
45,0.0022838964127490854,0.05,12,9,1.427599315
45,0.0022952086748058704,0.05,12,10,1.595642985
45,0.002360535103229332,0.05,13,1,1.430494838
45,0.002607637824105998,0.05,13,2,1.532759938
45,0.0023613721002381746,0.05,13,3,1.951343382
45,0.0023476401681365683,0.05,13,4,2.581735943
45,0.0028839111328125,0.05,13,5,1.193843176
45,0.0024914255181774096,0.05,13,6,1.73456888
45,0.0026495933532714845,0.05,13,7,1.323750797
45,0.002610957770891423,0.05,13,8,1.25038624
45,0.0028012996938218313,0.05,13,9,1.25226501
45,0.0027306127748466416,0.05,13,10,1.252393606
45,0.002344988356987074,0.05,14,1,1.550712959
45,0.0024951970824004,0.05,14,2,2.238885875
45,0.00226378132295885,0.05,14,3,2.165747563
45,0.0024168085473535677,0.05,14,4,1.914998369
45,0.002676630020141601,0.05,14,5,1.17937638
45,0.0025132580375123526,0.05,14,6,1.316562017
45,0.0020599365234375,0.05,14,7,1.113576476
45,0.0025292698845083323,0.05,14,8,1.397233134
45,0.002726568449791262,0.05,14,9,1.615498513
45,0.002679333926508793,0.05,14,10,1.591732813
45,0.002217364488113965,0.05,15,1,1.668252489
45,0.0023440669824015023,0.05,15,2,2.570888475
45,0.0023277900928871556,0.05,15,3,2.152320354
45,0.0023834968793921907,0.05,15,4,2.25522453
45,0.0030040740966796875,0.05,15,5,1.203310336
45,0.0024876183462810334,0.05,15,6,1.646843889
45,0.00240325927734375,0.05,15,7,1.227823577
45,0.0024221035388861064,0.05,15,8,1.449580589
45,0.0028012996938218313,0.05,15,9,1.227384607
45,0.0022845192783925894,0.05,15,10,1.522503472
45,0.0027306403403291072,0.05,16,1,1.690853309
45,0.00228799835199791,0.05,16,2,2.014882932
45,0.0022628192182423445,0.05,16,3,2.391286151
45,0.002366986746081581,0.05,16,4,1.798570236
45,0.0022530555725097656,0.05,16,5,1.29143644
45,0.0025132580375123526,0.05,16,6,1.333161772
45,0.0028839111328125,0.05,16,7,0.890820739
45,0.002481929159362295,0.05,16,8,1.350681531
45,0.002392653384784756,0.05,16,9,1.443767611
45,0.002706459998279968,0.05,16,10,1.353770249
45,0.0020610885075111776,0.05,17,1,1.800378699
45,0.002636012299429131,0.05,17,2,2.88663084
45,0.0026656624965789013,0.05,17,3,2.294033306
45,0.002373767544563125,0.05,17,4,1.917806457
45,0.002574920654296875,0.05,17,5,1.070929037
45,0.0024575286154331164,0.05,17,6,1.768516232
45,0.002574920654296875,0.05,17,7,1.50051679
45,0.0025471189911478163,0.05,17,8,1.705839299
45,0.0028012996938218313,0.05,17,9,1.236043232
45,0.0027414231340711073,0.05,17,10,1.330125634
45,0.002534217800036754,0.05,18,1,2.147871459
45,0.0025509479090204236,0.05,18,2,2.891911105
45,0.002327854477237481,0.05,18,3,2.975561273
45,0.002367004668933675,0.05,18,4,1.780305638
45,0.0022530555725097656,0.05,18,5,1.299983295
45,0.002508602448930714,0.05,18,6,1.374940885
45,0.00240325927734375,0.05,18,7,1.410143253
45,0.0024221035388861064,0.05,18,8,1.521518267
45,0.002328917703964287,0.05,18,9,1.423921097
45,0.002610879175305816,0.05,18,10,1.298490915
45,0.0025251907199756174,0.05,19,1,2.199528159
45,0.0025260860728791466,0.05,19,2,2.987274964
45,0.002209347384371934,0.05,19,3,2.510985379
45,0.0030707503430901723,0.05,19,4,1.582725054
45,0.0022530555725097656,0.05,19,5,1.322718721
45,0.0025132580375123526,0.05,19,6,1.31136558
45,0.00281524658203125,0.05,19,7,0.920138018
45,0.0024520163491242005,0.05,19,8,1.699028195
45,0.002871184061741707,0.05,19,9,1.27834214
45,0.0027306127748466416,0.05,19,10,1.237050671
45,0.0023616397492018377,0.05,20,1,2.310119276
45,0.0025945187213996515,0.05,20,2,3.713462242
45,0.0026410782101186584,0.05,20,3,2.376500567
45,0.002399054773309288,0.05,20,4,1.605416012
45,0.0027337074279785156,0.05,20,5,1.56554932
45,0.002484565238401354,0.05,20,6,1.743198962
45,0.00240325927734375,0.05,20,7,1.29770191
45,0.002511438929472505,0.05,20,8,1.547357433
45,0.0023344164115181925,0.05,20,9,1.606646692
45,0.002393305910696998,0.05,20,10,1.573408725
45,0.0065530514643575375,0.1,3,1,0.797723242
45,0.006073007429904334,0.1,3,2,0.714893328
45,0.005766538633368006,0.1,3,3,0.854068304
45,0.006112053280153004,0.1,3,4,1.494776221
45,0.005954209138698213,0.1,3,5,1.293539953
45,0.0059551474596594295,0.1,3,6,1.312913844
45,0.006274457220099446,0.1,3,7,1.561853976
45,0.0060887416987933755,0.1,3,8,1.539113142
45,0.005755832909914877,0.1,3,9,1.703185345
45,0.006291343044576873,0.1,3,10,1.22830912
45,0.0063993148826532184,0.1,4,1,0.841158486
45,0.00558883432857149,0.1,4,2,0.984017388
45,0.006317305946474722,0.1,4,3,1.426027013
45,0.00591691012382743,0.1,4,4,1.347763474
45,0.006371938870792185,0.1,4,5,1.210699222
45,0.006217329434400873,0.1,4,6,1.163655768
45,0.005910142558152812,0.1,4,7,1.527220377
45,0.005748865871159047,0.1,4,8,1.639630772
45,0.006433391900559793,0.1,4,9,1.744030032
45,0.006183992585741532,0.1,4,10,2.098974173
45,0.006269825310812478,0.1,5,1,0.973244133
45,0.006021805113377833,0.1,5,2,1.67844736
45,0.0060007504027527366,0.1,5,3,2.112093111
45,0.0060105016685935535,0.1,5,4,1.791624528
45,0.005857845569025147,0.1,5,5,1.427263402
45,0.005563949203374153,0.1,5,6,1.340425366
45,0.006996059417724609,0.1,5,7,1.066254497
45,0.005774323252150403,0.1,5,8,2.374739577
45,0.005451127629065052,0.1,5,9,1.542142368
45,0.005742278829617137,0.1,5,10,2.346136189
45,0.005876116922015264,0.1,6,1,1.228176016
45,0.005882649126690554,0.1,6,2,1.550352709
45,0.006434357725338925,0.1,6,3,1.406553069
45,0.005854034993253345,0.1,6,4,1.41309466
45,0.005698479210521497,0.1,6,5,2.19645146
45,0.005933919916348238,0.1,6,6,2.275187622
45,0.00614408254623413,0.1,6,7,1.858310484
45,0.005876713856201499,0.1,6,8,2.255779478
45,0.005973863907662665,0.1,6,9,1.871321857
45,0.006047738105873475,0.1,6,10,1.731790237
45,0.005571746161829706,0.1,7,1,1.277644474
45,0.005636244240894886,0.1,7,2,1.595560659
45,0.006024939463555567,0.1,7,3,1.545403249
45,0.005537618788477493,0.1,7,4,1.597606184
45,0.007078349590301514,0.1,7,5,1.218020204
45,0.005808078657992393,0.1,7,6,2.202382219
45,0.006493628025054932,0.1,7,7,1.20530959
45,0.0058484677548641005,0.1,7,8,2.276353101
45,0.005350044538350248,0.1,7,9,1.67640454
45,0.005948910996208597,0.1,7,10,1.942921819
45,0.0059923218671256336,0.1,8,1,1.789315501
45,0.005459500306768537,0.1,8,2,1.625075941
45,0.0059252539397889655,0.1,8,3,2.353036528
45,0.00598659174194077,0.1,8,4,2.549832915
45,0.0062927138060331345,0.1,8,5,1.82727458
45,0.005976015485468459,0.1,8,6,2.724836115
45,0.006041005253791809,0.1,8,7,1.745550654
45,0.006701464926124994,0.1,8,8,1.516281268
45,0.005955770376661449,0.1,8,9,1.945433355
45,0.006047738105873475,0.1,8,10,1.796673739
45,0.005968820041213975,0.1,9,1,2.02443332
45,0.005792631164440553,0.1,9,2,2.126449339
45,0.006229885053200728,0.1,9,3,2.384193818
45,0.005642462335057823,0.1,9,4,2.698566391
45,0.006488800048828125,0.1,9,5,1.334524052
45,0.005839206845627917,0.1,9,6,1.728587645
45,0.006308555603027344,0.1,9,7,1.563236086
45,0.00578559805288791,0.1,9,8,2.130847456
45,0.006397697126859389,0.1,9,9,1.661004519
45,0.006123112069751087,0.1,9,10,1.842534287
45,0.0062446905397858295,0.1,10,1,1.874704724
45,0.006097161785113722,0.1,10,2,1.993605332
45,0.006252910452101568,0.1,10,3,2.634924984
45,0.005999277232079015,0.1,10,4,2.753871263
45,0.0062927138060331345,0.1,10,5,1.935362573
45,0.006222941419277563,0.1,10,6,2.409363562
45,0.006192684173583984,0.1,10,7,1.905439869
45,0.0062576494381228805,0.1,10,8,2.565712469
45,0.0064104109899899364,0.1,10,9,1.848172699
45,0.0061015393512649785,0.1,10,10,2.048250698
45,0.005957707619602019,0.1,11,1,1.725700235
45,0.005657613550489258,0.1,11,2,2.258485711
45,0.006405890000688373,0.1,11,3,2.651964911
45,0.0062413696630754896,0.1,11,4,2.631819441
45,0.005761964712291956,0.1,11,5,2.183058203
45,0.0058600190600874335,0.1,11,6,1.964680753
45,0.005649536848068237,0.1,11,7,1.581455915
45,0.0061724011835375715,0.1,11,8,1.931022744
45,0.006395317286098398,0.1,11,9,1.931729424
45,0.005312988028824597,0.1,11,10,1.584027844
45,0.006323447630807586,0.1,12,1,2.327291105
45,0.006320154537528487,0.1,12,2,2.18526898
45,0.006151669332642527,0.1,12,3,3.104106312
45,0.005955165683436124,0.1,12,4,3.409908594
45,0.006483793258666992,0.1,12,5,1.437457372
45,0.005854800984130264,0.1,12,6,2.212327108
45,0.006062346696853637,0.1,12,7,1.684147366
45,0.006179142313499943,0.1,12,8,2.469021183
45,0.005440811435901995,0.1,12,9,1.630121848
45,0.0053847851643492525,0.1,12,10,1.573716395
45,0.005679451535311809,0.1,13,1,2.001727038
45,0.005924063131070733,0.1,13,2,3.163416302
45,0.005521959979187856,0.1,13,3,3.154330724
45,0.005853042619244709,0.1,13,4,3.851462123
45,0.006483793258666992,0.1,13,5,1.47834863
45,0.005896335278995547,0.1,13,6,2.311671147
45,0.005857944488525391,0.1,13,7,1.745824973
45,0.005803674862119973,0.1,13,8,2.230742836
45,0.006476281179896859,0.1,13,9,1.630704137
45,0.006198486033628696,0.1,13,10,1.816737485
45,0.005472140202865633,0.1,14,1,1.904010285
45,0.005888294778551689,0.1,14,2,3.122788547
45,0.006226073428789117,0.1,14,3,3.673322132
45,0.005610055560647144,0.1,14,4,2.839895657
45,0.0061959028244018555,0.1,14,5,1.283413886
45,0.005935287763370998,0.1,14,6,1.869183491
45,0.005196297168731689,0.1,14,7,1.583918177
45,0.005870229713983889,0.1,14,8,2.157286639
45,0.005440811435901995,0.1,14,9,1.341911736
45,0.0061907589394583195,0.1,14,10,1.782273044
45,0.006326546637246369,0.1,15,1,1.883832666
45,0.005746762863036816,0.1,15,2,3.155239313
45,0.00624930546754481,0.1,15,3,2.8147178
45,0.006340407403922405,0.1,15,4,2.28550508
45,0.005457557737827301,0.1,15,5,1.804045199
45,0.005932651497903657,0.1,15,6,2.132575697
45,0.006062346696853637,0.1,15,7,1.698296578
45,0.00578559805288791,0.1,15,8,2.119271976
45,0.006519170459233925,0.1,15,9,1.72388426
45,0.005537424564324485,0.1,15,10,1.490669548
45,0.006423816224321201,0.1,16,1,2.127312256
45,0.006379580871781702,0.1,16,2,2.993964982
45,0.006122286998771781,0.1,16,3,2.747105229
45,0.005637359077182344,0.1,16,4,3.105663891
45,0.005878211930394172,0.1,16,5,2.3319368
45,0.00598743631936022,0.1,16,6,2.306635756
45,0.006062346696853637,0.1,16,7,1.775302397
45,0.005868124521883581,0.1,16,8,2.627963351
45,0.005440811435901995,0.1,16,9,1.376506877
45,0.006060601590965223,0.1,16,10,1.951264962
45,0.006071020541561998,0.1,17,1,2.364729788
45,0.006014700480108392,0.1,17,2,4.372093135
45,0.005956063994037128,0.1,17,3,3.25642937
45,0.005681461147559692,0.1,17,4,2.968126416
45,0.006622731685638428,0.1,17,5,1.578001539
45,0.005896335278995547,0.1,17,6,2.371652963
45,0.005900251865386964,0.1,17,7,1.983956996
45,0.00592416779019459,0.1,17,8,2.095381286
45,0.006500580972447528,0.1,17,9,1.746941478
45,0.006282249358407462,0.1,17,10,1.838246437
45,0.005847064482873317,0.1,18,1,2.321790903
45,0.0060048279310829416,0.1,18,2,3.942775796
45,0.006206857306931004,0.1,18,3,2.727365979
45,0.005499419511705553,0.1,18,4,3.465893105
45,0.005846811225637793,0.1,18,5,2.605422622
45,0.005854800984130264,0.1,18,6,2.456261294
45,0.006062346696853637,0.1,18,7,1.694563676
45,0.005960530939474566,0.1,18,8,2.340556667
45,0.005440811435901995,0.1,18,9,1.270814141
45,0.005691645418172432,0.1,18,10,2.012411657
45,0.005861811401419903,0.1,19,1,2.345222793
45,0.005923924210890138,0.1,19,2,4.593831518
45,0.006089668221054491,0.1,19,3,2.479557677
45,0.006407768627221083,0.1,19,4,2.300461024
45,0.005885435384698212,0.1,19,5,2.429162903
45,0.0058600190600874335,0.1,19,6,2.008781212
45,0.00561348795890808,0.1,19,7,1.711338599
45,0.005912854387994744,0.1,19,8,2.425897515
45,0.005440811435901995,0.1,19,9,1.427410627
45,0.005665715111888909,0.1,19,10,2.311991436
45,0.005741188392159165,0.1,20,1,2.572535892
45,0.005918970746008084,0.1,20,2,2.850272306
45,0.0060478465577075815,0.1,20,3,3.968460526
45,0.005857982545905799,0.1,20,4,3.18616615
45,0.006037484854459763,0.1,20,5,1.664660503
45,0.005899742007626805,0.1,20,6,2.477814414
45,0.0059265922755002975,0.1,20,7,1.919312358
45,0.00590046038299947,0.1,20,8,2.138371248
45,0.006476281179896859,0.1,20,9,1.526113486
45,0.006047738105873475,0.1,20,10,1.755206803
45,0.00973037243343092,0.15,3,1,2.067871868
45,0.009971221658559138,0.15,3,2,1.703333171
45,0.009644582347535242,0.15,3,3,1.576543412
45,0.010042559032951742,0.15,3,4,1.396436617
45,0.009550926360413558,0.15,3,5,1.417815171
45,0.009390997205440541,0.15,3,6,1.28180583
45,0.010290253009452797,0.15,3,7,1.534264335
45,0.008885856554580802,0.15,3,8,1.481388974
45,0.00971663196180568,0.15,3,9,1.744324481
45,0.009999485633764566,0.15,3,10,1.316812299
45,0.009784702463179258,0.15,4,1,1.714273181
45,0.009785421995765695,0.15,4,2,1.393614707
45,0.009933719375002283,0.15,4,3,2.220536547
45,0.009075940076013768,0.15,4,4,1.641710548
45,0.009868235088578835,0.15,4,5,1.293457928
45,0.009765664144655722,0.15,4,6,1.215978886
45,0.009550005933477712,0.15,4,7,2.142248971
45,0.01020160409457036,0.15,4,8,1.6833839
45,0.00982254109250667,0.15,4,9,1.994257629
45,0.00992937092392068,0.15,4,10,1.986462222
45,0.00980510460417923,0.15,5,1,1.690559761
45,0.010431133549208726,0.15,5,2,1.692255551
45,0.010175296897690719,0.15,5,3,2.081760581
45,0.009654758310966424,0.15,5,4,1.364097323
45,0.009187694956054567,0.15,5,5,1.527699308
45,0.010195087924882343,0.15,5,6,1.937988584
45,0.011359155178070068,0.15,5,7,1.137628514
45,0.010284463517791427,0.15,5,8,2.319786842
45,0.010293427040895668,0.15,5,9,1.805515043
45,0.009981633399983487,0.15,5,10,2.067049512
45,0.009653581225584452,0.15,6,1,1.836001409
45,0.009164960507079843,0.15,6,2,1.981672606
45,0.009655489585352558,0.15,6,3,1.674045337
45,0.010385007629660239,0.15,6,4,2.008712708
45,0.009909358456042223,0.15,6,5,2.49169201
45,0.009965224851037421,0.15,6,6,1.788922801
45,0.010165974497795105,0.15,6,7,1.9941074
45,0.010126979414782727,0.15,6,8,2.812386239
45,0.009062760944994454,0.15,6,9,1.7590022
45,0.009981633399983487,0.15,6,10,2.118686382
45,0.009600851027354288,0.15,7,1,2.02086567
45,0.010425441814061926,0.15,7,2,1.761504122
45,0.009077475237564865,0.15,7,3,1.557893927
45,0.009829586880641878,0.15,7,4,2.261624004
45,0.010697613470256329,0.15,7,5,2.169066432
45,0.009960338408190359,0.15,7,6,2.149211205
45,0.010165974497795105,0.15,7,7,1.942932936
45,0.010009299216547416,0.15,7,8,1.942888167
45,0.009653201292556176,0.15,7,9,1.755201695
45,0.009736620681145712,0.15,7,10,2.40254014
45,0.009700285882040065,0.15,8,1,1.664484433
45,0.009669693027268519,0.15,8,2,1.716627277
45,0.010272082329334712,0.15,8,3,2.045220871
45,0.009983952175824502,0.15,8,4,3.191319621
45,0.009517918715573614,0.15,8,5,2.691726744
45,0.009249780908987603,0.15,8,6,2.68603485
45,0.010148888826370241,0.15,8,7,1.915988381
45,0.010372448893301335,0.15,8,8,1.765322653
45,0.010452341955796094,0.15,8,9,2.127263883
45,0.010020978449857562,0.15,8,10,2.191674764
45,0.010266386989344558,0.15,9,1,2.380871042
45,0.010134196848904969,0.15,9,2,2.37900309
45,0.010046856656914658,0.15,9,3,2.423815636
45,0.010000438656291332,0.15,9,4,3.093408773
45,0.009775873913895339,0.15,9,5,2.831673298
45,0.009609323963500373,0.15,9,6,2.712624863
45,0.009738832712173462,0.15,9,7,2.20206884
45,0.00942323971677267,0.15,9,8,2.840230067
45,0.009725404191059581,0.15,9,9,1.926828939
45,0.010112585975794447,0.15,9,10,2.177283383
45,0.010169689829651694,0.15,10,1,2.130499225
45,0.009034689934726059,0.15,10,2,1.73191042
45,0.009024553856620599,0.15,10,3,3.223052591
45,0.009828192719010989,0.15,10,4,2.894642276
45,0.009565640066284686,0.15,10,5,2.449421947
45,0.00936557890463507,0.15,10,6,2.45718911
45,0.008922100067138672,0.15,10,7,1.799059383
45,0.009451847453797211,0.15,10,8,2.415796688
45,0.009653201292556176,0.15,10,9,1.653165245
45,0.010051598973451939,0.15,10,10,2.028337182
45,0.01055876337455571,0.15,11,1,2.170081683
45,0.01000923221435785,0.15,11,2,2.399654833
45,0.00996621633868505,0.15,11,3,2.893000569
45,0.009659353721009258,0.15,11,4,3.846469097
45,0.009551881905645133,0.15,11,5,2.395404241
45,0.009965224851037421,0.15,11,6,1.90902825
45,0.010165974497795105,0.15,11,7,2.111999669
45,0.010129977324447448,0.15,11,8,3.033605129
45,0.008977296176362691,0.15,11,9,1.526846305
45,0.00992937092392068,0.15,11,10,1.988785972
45,0.009802826781742317,0.15,12,1,2.468112295
45,0.010435771165850156,0.15,12,2,2.867523155
45,0.010152114008997803,0.15,12,3,4.352777833
45,0.009644107801361993,0.15,12,4,3.959383062
45,0.009530601091682911,0.15,12,5,2.408704055
45,0.009370619052600872,0.15,12,6,2.619867185
45,0.009598486125469208,0.15,12,7,2.110075229
45,0.010353227722956597,0.15,12,8,2.746505813
45,0.009013133494793768,0.15,12,9,1.574515615
45,0.009390258406094844,0.15,12,10,2.381370705
45,0.010312629911705727,0.15,13,1,2.149164033
45,0.010236898053120284,0.15,13,2,3.137472576
45,0.009492354541326568,0.15,13,3,3.146079823
45,0.009850430032984893,0.15,13,4,4.25487149
45,0.010060806234832853,0.15,13,5,2.995041226
45,0.008813583357112756,0.15,13,6,2.236235526
45,0.009624027460813523,0.15,13,7,2.52078004
45,0.010393169746226682,0.15,13,8,2.474423735
45,0.009744816071876414,0.15,13,9,2.115316434
45,0.010294354008075109,0.15,13,10,2.270847192
45,0.009911314416150587,0.15,14,1,1.925787248
45,0.009811820097038331,0.15,14,2,4.398414539
45,0.010030765841050001,0.15,14,3,3.974207405
45,0.009960352025823816,0.15,14,4,3.015220949
45,0.009439176321029665,0.15,14,5,1.807225857
45,0.00981569405159479,0.15,14,6,2.696541597
45,0.010126546025276184,0.15,14,7,2.048449602
45,0.009451847453797211,0.15,14,8,2.556160579
45,0.009596545690289084,0.15,14,9,1.703170322
45,0.009411138654869939,0.15,14,10,1.958613587
45,0.00977521173815447,0.15,15,1,2.192400673
45,0.009784215969061923,0.15,15,2,3.349359511
45,0.010013002277510268,0.15,15,3,4.162803366
45,0.009755956261892062,0.15,15,4,2.809207083
45,0.009786385606275875,0.15,15,5,2.596282061
45,0.009938364679345205,0.15,15,6,2.533967782
45,0.01008383184671402,0.15,15,7,2.210458855
45,0.010252949775650416,0.15,15,8,2.25375138
45,0.008977296176362691,0.15,15,9,1.35110007
45,0.009404467616803792,0.15,15,10,2.135892762
45,0.009504969213739627,0.15,16,1,2.534258026
45,0.009962588551409414,0.15,16,2,3.263969087
45,0.009904330976654416,0.15,16,3,4.298204578
45,0.009817192504483705,0.15,16,4,3.073754853
45,0.01013338696793653,0.15,16,5,3.27665326
45,0.009544954714858781,0.15,16,6,3.027479673
45,0.008922100067138672,0.15,16,7,1.816628719
45,0.009484233679786822,0.15,16,8,2.764357579
45,0.009677584014476446,0.15,16,9,1.968583415
45,0.009646882696554476,0.15,16,10,2.34480155
45,0.01010615934649257,0.15,17,1,2.885981548
45,0.00960599492664712,0.15,17,2,4.069421935
45,0.009824716638406734,0.15,17,3,3.136496084
45,0.010042660904887098,0.15,17,4,3.269341292
45,0.009587330860085785,0.15,17,5,2.520312526
45,0.009335445299541362,0.15,17,6,2.544470925
45,0.009372711181640625,0.15,17,7,1.959268586
45,0.010329239548518054,0.15,17,8,1.641290207
45,0.009677584014476446,0.15,17,9,1.709171689
45,0.009570840298519744,0.15,17,10,2.92375284
45,0.008938071697165099,0.15,18,1,2.339698856
45,0.010351701200362017,0.15,18,2,5.584173266
45,0.010651616380861852,0.15,18,3,4.111621391
45,0.010081050184309397,0.15,18,4,2.148958519
45,0.009587330860085785,0.15,18,5,2.871190256
45,0.00981569405159479,0.15,18,6,2.829863033
45,0.010192260146141052,0.15,18,7,2.191970716
45,0.010224663694887257,0.15,18,8,2.290963818
45,0.009994331428628453,0.15,18,9,2.062292947
45,0.00866793083639524,0.15,18,10,1.926687422
45,0.009714941664689475,0.15,19,1,3.286503205
45,0.009989375541812458,0.15,19,2,4.775780427
45,0.009307519031731841,0.15,19,3,3.111772221
45,0.010157063611412392,0.15,19,4,3.175961363
45,0.01027142512612045,0.15,19,5,2.755953744
45,0.009893562339771692,0.15,19,6,2.987074558
45,0.009671201929450035,0.15,19,7,2.220016153
45,0.010372448893301335,0.15,19,8,2.009648337
45,0.008977296176362691,0.15,19,9,1.27847975
45,0.009363233703415056,0.15,19,10,1.985383575
45,0.009993752527259408,0.15,20,1,3.103747264
45,0.009052711705166434,0.15,20,2,5.062849997
45,0.009535614420587816,0.15,20,3,3.157670325
45,0.009999460133443827,0.15,20,4,2.400493113
45,0.009800131665542725,0.15,20,5,2.78139961
45,0.010600922324634885,0.15,20,6,1.807970694
45,0.009665608406066895,0.15,20,7,1.758193365
45,0.00944682334855421,0.15,20,8,2.534693991
45,0.009600701862515389,0.15,20,9,1.95692651
45,0.010051598973451939,0.15,20,10,1.935059109
50,0.0023287399092093786,0.05,3,1,1.969662662
50,0.0024607262446855525,0.05,3,2,1.502107719
50,0.002248419657443985,0.05,3,3,1.576128479
50,0.0027147782510650526,0.05,3,4,1.223688662
50,0.0026139483156075306,0.05,3,5,0.943146262
50,0.0024320127424403543,0.05,3,6,0.973114035
50,0.002542007225193204,0.05,3,7,1.329470634
50,0.002331118574149073,0.05,3,8,1.121771193
50,0.002297675221005897,0.05,3,9,1.043875715
50,0.0021499076904675073,0.05,3,10,1.117903385
50,0.002202325689714712,0.05,4,1,1.847673937
50,0.0021548867489896346,0.05,4,2,1.705824276
50,0.0020089807251654026,0.05,4,3,1.650905493
50,0.0025003316654416048,0.05,4,4,0.975331121
50,0.002246360581552612,0.05,4,5,1.137490604
50,0.0021804365076532996,0.05,4,6,1.015632276
50,0.0021085199374889824,0.05,4,7,1.252345533
50,0.0024441926103715788,0.05,4,8,1.877160675
50,0.0023424512888800073,0.05,4,9,2.034622182
50,0.0025177001953125,0.05,4,10,0.971457905
50,0.002469826882237756,0.05,5,1,1.50198393
50,0.0023291094440953137,0.05,5,2,2.148452246
50,0.002374154745004896,0.05,5,3,1.071410673
50,0.0021088972505728773,0.05,5,4,1.056011252
50,0.001997470564304692,0.05,5,5,1.627148206
50,0.002342593125577925,0.05,5,6,2.095481939
50,0.002586849520508783,0.05,5,7,1.84736807
50,0.0023551940917968753,0.05,5,8,1.049621091
50,0.0025426303999793584,0.05,5,9,2.19362324
50,0.0022430419921875,0.05,5,10,1.467004503
50,0.0023175270071403788,0.05,6,1,1.644207362
50,0.0024832296445480356,0.05,6,2,1.222918886
50,0.0022933828958250167,0.05,6,3,1.084565365
50,0.00251279169447691,0.05,6,4,1.816657863
50,0.0022302166098499433,0.05,6,5,1.950163179
50,0.002496514633490126,0.05,6,6,2.148543886
50,0.002398860262145447,0.05,6,7,2.050359018
50,0.002471923828125,0.05,6,8,1.145760434
50,0.0024215527618851023,0.05,6,9,2.129069641
50,0.002231597900390625,0.05,6,10,1.521118056
50,0.0022126146512324273,0.05,7,1,1.761063048
50,0.0023273651747170655,0.05,7,2,1.218241342
50,0.0025057571562854195,0.05,7,3,1.844556675
50,0.002646174265776574,0.05,7,4,1.792799321
50,0.0024554639254164073,0.05,7,5,2.082409573
50,0.002274073182105588,0.05,7,6,2.366241998
50,0.002377504934421927,0.05,7,7,2.560936375
50,0.0021028518676757812,0.05,7,8,1.894227343
50,0.0024587218634615,0.05,7,9,2.105042843
50,0.002231597900390625,0.05,7,10,1.531458049
50,0.002466001559150103,0.05,8,1,1.930044751
50,0.002214421903600672,0.05,8,2,1.221707135
50,0.00233734206841661,0.05,8,3,1.990927343
50,0.0025670324999993222,0.05,8,4,2.163934293
50,0.002574920654296875,0.05,8,5,1.313410803
50,0.0023795744622979124,0.05,8,6,2.258337285
50,0.002439339636445037,0.05,8,7,2.165670646
50,0.002162933349609375,0.05,8,8,1.812761512
50,0.0024215527618851023,0.05,8,9,2.227587718
50,0.002231597900390625,0.05,8,10,1.451216288
50,0.002677823870444013,0.05,9,1,1.318496071
50,0.0020706369787718715,0.05,9,2,1.698761989
50,0.002668931326366773,0.05,9,3,1.956662406
50,0.0022866886726303783,0.05,9,4,2.747207084
50,0.0023174285888671875,0.05,9,5,1.55204309
50,0.0023258046565838614,0.05,9,6,2.31208578
50,0.0024430937020084855,0.05,9,7,2.095493357
50,0.002288818359375,0.05,9,8,1.746135648
50,0.0024215527618851023,0.05,9,9,1.981181356
50,0.00240325927734375,0.05,9,10,1.842138583
50,0.0019879931030345175,0.05,10,1,2.110768088
50,0.002439322849513695,0.05,10,2,2.214515652
50,0.0025264971926043387,0.05,10,3,2.469931273
50,0.002365708351135254,0.05,10,4,1.533444984
50,0.0022530555725097656,0.05,10,5,1.985490838
50,0.0022740877686043847,0.05,10,6,2.386243548
